Date,Message
2026-04-08T12:55:35.753+03:00,MC_LOG_HEADER: bar_idx|setup_id|direction|entry_price|mc_pct_agree|mc_dir_pct|mc_confirmed|mc_confidence|actual_pnl|actual_mae|actual_mfe|exit_reason
2026-04-08T12:55:35.753+03:00,MC_LOG:1281|75|SHORT|0.8113|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1296|V2|SHORT|0.8041|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1317|V3|LONG|0.7974|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1323|S5|SHORT|0.7908|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1329|L2|LONG|0.7952|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1349|S6|SHORT|0.7875|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1355|S6|SHORT|0.7887|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1361|L5|LONG|0.8007|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1367|L5|LONG|0.8031|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1373|S6|SHORT|0.7871|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1390|V2|SHORT|0.7564|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1399|L8|LONG|0.7585|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1403|S6|SHORT|0.7538|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1407|V2|SHORT|0.7446|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1420|L2|LONG|0.7442|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1443|V3|LONG|0.7425|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1452|S6|SHORT|0.7365|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1457|75|SHORT|0.734|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1468|V3|LONG|0.7307|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1487|L8|LONG|0.7296|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1497|V2|SHORT|0.7199|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1501|S5|SHORT|0.7274|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1508|L5|LONG|0.7323|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1519|L5|LONG|0.7361|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1522|V2|SHORT|0.7339|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1528|L5|LONG|0.7335|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1538|L5|LONG|0.7345|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1546|L5|LONG|0.7371|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1556|V2|SHORT|0.725|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1563|L5|LONG|0.7335|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1568|S8|SHORT|0.7284|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1576|V2|SHORT|0.7223|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1589|L2|LONG|0.7276|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1596|L2|LONG|0.7318|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1600|S6|SHORT|0.7247|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1609|L2|LONG|0.7411|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1615|L5|LONG|0.7539|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1621|L5|LONG|0.7573|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1627|L5|LONG|0.7825|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1637|L5|LONG|0.78|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
