time,open,high,low,close,Predictive Vector MA,Baseline MA,Cyclic FV,PhiLatch Target,PhiTotal Orth Target,Innovation Band Upper,Innovation Band Lower,Zone 3 Upper,Zone 3 Lower,Zone 2 Upper,Zone 2 Lower,Zone 1 Upper,Zone 1 Lower,Velocity Signals,VWAP Rejection Long,VWAP Rejection Short,Squeeze Bull,Regime Markers,MR,TE,VEC,CORR,LTF,BURST,Trade State,MC Debug,Entry Context,Exit Context,Density Debug,Setup Context Flags,Basket Fit (0-100),TE Direction,Corr Damping (0-1),Debug Combined,MC Visualization,kNN Superpack (Conf|Damp|Fam|Vec)
1773274500,212.17,212.84,211.75,212.28,212.1079044269038,212.44083026364012,212.6113216805641,212.34686195878643,212.38675309834366,213.74820405763305,211.79630491625156,214.68362901342383,210.1009310897446,215.04286829085774,209.75464638924655,215.69796003463446,209.1160932429025,,212.4033241647801,,,,0.8095546975741265,3.354872402740637,-9.388782237627586,-6.719764408134427,-4.297481400929839,-1.4776724673763302,0,0,1000,1100,0,67,68.1601773515755,0.1085412351119237,0.5,0,,9693880569
1773275400,212.25,213.41,212.02,213.38,212.09731664943718,212.40731186428698,212.54510462344024,212.74690969178204,212.5051439301513,213.70241773685146,211.6926814667145,214.60199695414315,210.17122708951507,214.94562273207083,209.8331217901395,215.57428800406058,209.21150674722725,,,,,,1.328972419676817,3.2646467466647784,-9.351024365393101,-6.725108121807145,-4.307766979694638,3.982208168311046,0,0,1000,1100,0,67,67.88589643237833,0.10119188917351919,0.5,0,,9098977778
1773276300,213.38,214.32,213.28,213.64,212.32109324643807,212.4133026833849,212.4924271434516,213.1879575651923,212.6565110090064,213.7195536030531,211.54051956770797,214.6195437767739,210.14347813941407,214.96819839925232,209.80330348468544,215.60521994547287,209.17711055276763,,,213.8504871425976,213.64,,1.6746704766560663,3.2680527677493814,-9.407877969310096,-6.91165132116393,-4.093331189505728,3.9994661225386965,0,0,1000,1100,0,67,67.81509173398427,0.10145461273311199,0.5,0,,8982586361
1773277200,213.56,213.76,212.4,213.14,212.42161083478058,212.45881469065674,212.3792095879218,213.55668472517408,212.81037495509526,213.6385997905812,211.45528684900447,214.51183944502557,210.0427293637752,214.88375450426244,209.71967417503308,215.54963205738446,209.1158056181015,,,212.89949845605048,,,1.519618777777357,3.200807715450034,-9.820414981972794,-6.850354548305686,-7.552331313232772,3.9971183826377774,0,0,1000,1100,0,64,68.5819955734536,0.09645243222356971,0.5,0,,9796244721
1773278100,213.07,213.18,212.66,213.04,212.3772211015433,212.48712209541716,212.30358021555003,213.78845644438252,212.9081878902799,213.5566494928612,211.37647124975985,214.5305529383454,210.07885987534806,214.90130272376712,209.75721634299973,215.56493595542395,209.15589777579657,,,,,,1.3180052893413094,3.153097064109346,-9.80069893452025,-6.731978302261295,-9.931873883218396,3.9933738215238193,0,0,1000,1100,0,69,68.57279295204975,0.0931176452172082,0.5,0,,9796703473
1773279000,212.8,213.92,212.45,213.6,212.39727400833308,212.58389488382366,212.2889715956482,214.0671050934015,213.04658418945127,213.60759187744,211.20953694769358,214.5694662838462,210.27958649044558,214.92384546508512,209.9680370685074,215.55977720323565,209.3865179954675,,,213.25583566879794,,,1.44702761091372,3.1948365045997607,-9.716227482187131,-6.796602418687586,-9.911925830047814,3.9769127304779426,0,0,1000,1100,0,69,67.76264415628472,0.09602593781186991,0.5,0,,9906871545
1773279900,213.69,213.82,212.78,213.26,212.33358408126796,212.63208198169502,212.24118861171806,214.24401523372833,213.12542269934514,213.60049022512246,211.10719358878836,214.50113569928928,210.30425368910727,214.86140403959197,210.00619173297082,215.50019827710645,209.4459379415544,212.33358408126796,,,,,1.2808059857840135,3.2275600331461094,-9.826321104574069,-6.802805541622259,-9.993180397235923,3.930585120870418,0,0,1000,1100,0,88,67.52935822140093,0.09839737402722123,0.5,0,,9906806008
1773280800,213.31,213.73,212.55,213.43,212.20199503514573,212.6910383555947,212.2165339024397,214.50220647231177,213.19128821994835,213.6374572811098,210.98141632563005,214.49818657418712,210.41454728458027,214.8510001709112,210.125485402317,215.47530427632222,209.5815747957871,,,,,,1.2491071479621105,3.2556438796937717,-9.813624911708677,-6.720606212641297,-9.993977197346306,3.965240252280084,0,0,1000,1100,0,72,67.71611433135789,0.1005025014326647,0.5,0,,9252465905
1773281700,213.43,213.7,212.71,213.2,211.84917850701504,212.79919715690056,212.18588418552403,214.66704649316142,213.28273667073515,213.63743469809393,210.90212931151942,214.32176574650777,210.7520204977476,214.6421878216086,210.5036946511465,215.20228883124742,210.03377372475904,,,213.14090252889957,,,1.0246028441859971,3.268502761624743,-9.891229981048882,-6.738952197281122,-9.969955728000198,3.983093000367284,0,0,1000,1100,0,72,67.76948985692374,0.1014894023803524,0.5,0,,9394546160
1773282600,213.24,213.43,212.42,213.07,211.38607229811313,212.8694112669459,212.1680031874721,214.8262928980285,213.36386768589801,213.62318691674093,210.85090283156072,214.2752092833135,210.93821456247815,214.57867179092779,210.70727709271736,215.10688415199294,210.26950019926593,,,,,,0.7287456918137312,3.257699876162994,-9.891331711201575,-6.543534297284578,-9.86127488174252,3.962167494129459,0,0,1000,1100,0,72,67.79951606987075,0.10065929846804486,0.5,0,,9260815856
